618.03	0.220
618.39	0.222
618.74	0.224
619.10	0.226
619.45	0.228
619.81	0.230
620.16	0.232
620.52	0.233
620.87	0.236
621.23	0.237
621.58	0.240
621.94	0.242
622.29	0.243
622.64	0.246
623.00	0.248
623.35	0.250
623.71	0.253
624.06	0.255
624.41	0.257
624.77	0.259
625.12	0.262
625.48	0.263
625.83	0.265
626.18	0.269
626.54	0.271
626.89	0.272
627.24	0.275
627.60	0.277
627.95	0.279
628.31	0.281
628.66	0.284
629.01	0.287
629.36	0.289
629.72	0.292
630.07	0.294
630.42	0.296
630.78	0.299
631.13	0.301
631.48	0.304
631.84	0.306
632.19	0.307
632.54	0.312
632.89	0.313
633.25	0.315
633.60	0.318
633.95	0.320
634.30	0.322
634.66	0.325
635.01	0.328
635.36	0.331
635.71	0.334
636.06	0.336
636.42	0.338
636.77	0.341
637.12	0.344
637.47	0.347
637.82	0.349
638.18	0.352
638.53	0.355
638.88	0.357
639.23	0.359
639.58	0.362
639.93	0.364
640.29	0.367
640.64	0.369
640.99	0.373
641.34	0.376
641.69	0.377
642.04	0.380
642.39	0.383
642.74	0.385
643.10	0.389
643.45	0.391
643.80	0.394
644.15	0.396
644.50	0.399
644.85	0.402
645.20	0.405
645.55	0.407
645.90	0.411
646.25	0.413
646.60	0.415
646.95	0.419
647.30	0.422
647.65	0.424
648.00	0.427
648.35	0.430
648.70	0.432
649.05	0.436
649.40	0.438
649.75	0.442
650.10	0.445
650.45	0.447
650.80	0.450
651.15	0.453
651.50	0.456
651.85	0.458
652.20	0.462
652.55	0.464
652.90	0.467
653.25	0.470
653.60	0.472
653.95	0.476
654.30	0.480
654.65	0.482
655.00	0.485
655.35	0.490
655.69	0.492
656.04	0.494
656.39	0.497
656.74	0.501
657.09	0.504
657.44	0.508
657.79	0.512
658.14	0.513
658.48	0.518
658.83	0.522
659.18	0.525
659.53	0.527
659.88	0.531
660.23	0.534
660.57	0.538
660.92	0.541
661.27	0.544
661.62	0.548
661.97	0.551
662.31	0.555
662.66	0.559
663.01	0.563
663.36	0.567
663.71	0.570
664.05	0.574
664.40	0.578
664.75	0.582
665.10	0.587
665.44	0.590
665.79	0.595
666.14	0.600
666.49	0.603
666.83	0.608
667.18	0.612
667.53	0.617
667.87	0.621
668.22	0.626
668.57	0.631
668.91	0.635
669.26	0.639
669.61	0.644
669.96	0.650
670.30	0.653
670.65	0.658
670.99	0.663
671.34	0.669
671.69	0.674
672.03	0.680
672.38	0.684
672.73	0.691
673.07	0.695
673.42	0.701
673.77	0.706
674.11	0.711
674.46	0.718
674.80	0.722
675.15	0.728
675.49	0.734
675.84	0.741
676.19	0.747
676.53	0.753
676.88	0.759
677.22	0.765
677.57	0.770
677.91	0.777
678.26	0.782
678.60	0.789
678.95	0.797
679.29	0.803
679.64	0.809
679.99	0.816
680.33	0.824
680.67	0.829
681.02	0.837
681.36	0.843
681.71	0.851
682.05	0.858
682.40	0.865
682.74	0.871
683.09	0.878
683.43	0.885
683.78	0.893
684.12	0.900
684.47	0.907
684.81	0.915
685.15	0.921
685.50	0.930
685.84	0.937
686.19	0.945
686.53	0.952
686.87	0.960
687.22	0.967
687.56	0.975
687.91	0.982
688.25	0.988
688.59	0.997
688.94	1.004
689.28	1.013
689.62	1.018
689.97	1.026
690.31	1.033
690.65	1.042
691.00	1.048
691.34	1.056
691.68	1.063
692.03	1.071
692.37	1.080
692.71	1.086
693.06	1.095
693.40	1.101
693.74	1.108
694.08	1.115
694.43	1.123
694.77	1.133
695.11	1.137
695.46	1.142
695.80	1.151
696.14	1.160
696.48	1.165
696.83	1.173
697.17	1.178
697.51	1.184
697.85	1.194
698.19	1.198
698.54	1.206
698.88	1.210
699.22	1.219
699.56	1.225
699.90	1.229
700.25	1.234
700.59	1.240
700.93	1.249
701.27	1.252
701.61	1.260
701.95	1.262
702.29	1.272
702.64	1.276
702.98	1.280
703.32	1.285
703.66	1.289
704.00	1.295
704.34	1.301
704.68	1.301
705.02	1.313
705.37	1.311
705.71	1.316
706.05	1.321
706.39	1.322
706.73	1.329
707.07	1.330
707.41	1.332
707.75	1.337
708.09	1.339
708.43	1.343
708.77	1.345
709.11	1.346
709.45	1.351
709.79	1.355
710.13	1.356
710.47	1.358
710.81	1.359
711.15	1.359
711.49	1.365
711.83	1.365
712.17	1.365
712.51	1.367
712.85	1.368
713.19	1.371
713.53	1.370
713.87	1.370
714.21	1.368
714.55	1.372
714.89	1.372
715.23	1.372
715.57	1.369
715.91	1.372
716.25	1.371
716.58	1.372
716.92	1.371
717.26	1.366
717.60	1.367
717.94	1.372
718.28	1.368
718.62	1.367
718.96	1.366
719.30	1.365
719.63	1.365
719.97	1.360
720.31	1.363
720.65	1.360
720.99	1.356
721.33	1.357
721.66	1.351
722.00	1.355
722.34	1.349
722.68	1.349
723.02	1.344
723.35	1.346
723.69	1.344
724.03	1.341
724.37	1.340
724.71	1.333
725.04	1.335
725.38	1.335
725.72	1.331
726.06	1.329
726.39	1.330
726.73	1.328
727.07	1.324
727.41	1.326
727.74	1.321
728.08	1.319
728.42	1.318
728.75	1.317
729.09	1.315
729.43	1.314
729.77	1.316
730.10	1.312
730.44	1.310
730.78	1.309
731.11	1.306
731.45	1.308
731.79	1.307
732.12	1.306
732.46	1.305
732.79	1.303
733.13	1.304
733.47	1.305
733.80	1.304
734.14	1.305
734.48	1.307
734.81	1.307
735.15	1.308
735.48	1.306
735.82	1.310
736.16	1.306
736.49	1.311
736.83	1.310
737.16	1.315
737.50	1.315
737.83	1.316
738.17	1.320
738.50	1.324
738.84	1.324
739.18	1.328
739.51	1.331
739.85	1.332
740.18	1.339
740.52	1.340
740.85	1.345
741.19	1.350
741.52	1.353
741.86	1.355
742.19	1.364
742.53	1.367
742.86	1.371
743.20	1.379
743.53	1.382
743.86	1.388
744.20	1.394
744.53	1.399
744.87	1.406
745.20	1.410
745.54	1.423
745.87	1.426
746.20	1.436
746.54	1.440
746.87	1.449
747.21	1.456
747.54	1.462
747.87	1.474
748.21	1.480
748.54	1.487
748.88	1.497
749.21	1.502
749.54	1.519
749.88	1.522
750.21	1.530
750.54	1.545
750.88	1.546
751.21	1.562
751.54	1.570
751.88	1.576
752.21	1.591
752.54	1.603
752.88	1.612
753.21	1.621
753.54	1.637
753.87	1.643
754.21	1.659
754.54	1.665
754.87	1.680
755.21	1.699
755.54	1.703
755.87	1.717
756.20	1.740
756.54	1.755
756.87	1.753
757.20	1.773
757.53	1.781
757.86	1.789
758.20	1.807
758.53	1.808
758.86	1.830
759.19	1.854
759.53	1.853
759.86	1.874
760.19	1.881
760.52	1.895
760.85	1.915
761.18	1.926
761.52	1.942
761.85	1.959
762.18	1.975
762.51	1.980
762.84	1.981
763.17	2.012
763.50	2.015
763.83	2.013
764.17	2.046
764.50	2.046
764.83	2.086
765.16	2.090
765.49	2.101
765.82	2.112
766.15	2.136
766.48	2.150
766.81	2.155
767.14	2.166
767.47	2.190
767.80	2.187
768.14	2.189
768.47	2.194
768.80	2.234
769.13	2.247
769.46	2.240
769.79	2.230
770.12	2.244
770.45	2.287
770.78	2.247
771.11	2.248
771.44	2.296
771.77	2.291
772.10	2.290
772.43	2.342
772.76	2.331
773.09	2.305
773.42	2.345
773.74	2.334
774.07	2.322
774.40	2.342
774.73	2.373
775.06	2.359
775.39	2.361
775.72	2.394
776.05	2.391
776.38	2.397
776.71	2.348
777.04	2.402
777.37	2.395
777.69	2.408
778.02	2.429
778.35	2.394
778.68	2.392
779.01	2.352
779.34	2.446
779.67	2.385
779.99	2.355
780.32	2.393
780.65	2.408
780.98	2.365
781.31	2.426
781.64	2.392
781.96	2.377
782.29	2.341
782.62	2.371
782.95	2.351
783.28	2.382
783.60	2.370
783.93	2.307
784.26	2.349
784.59	2.343
784.91	2.307
785.24	2.297
785.57	2.297
785.90	2.332
786.22	2.330
786.55	2.261
786.88	2.271
787.21	2.289
787.53	2.236
787.86	2.231
788.19	2.228
788.51	2.201
788.84	2.217
789.17	2.210
789.50	2.178
789.82	2.170
790.15	2.131
790.48	2.125
790.80	2.114
791.13	2.100
791.45	2.089
791.78	2.057
792.11	2.048
792.43	2.039
792.76	2.025
793.09	1.992
793.41	2.008
793.74	1.961
794.06	1.955
794.39	1.935
794.72	1.926
795.04	1.905
795.37	1.891
795.69	1.838
796.02	1.831
796.35	1.823
796.67	1.790
797.00	1.780
797.32	1.765
797.65	1.734
797.97	1.723
798.30	1.695
798.62	1.674
798.95	1.654
799.27	1.633
799.60	1.613
799.92	1.597
800.25	1.578
800.57	1.557
800.90	1.523
801.22	1.515
801.55	1.495
801.87	1.473
802.20	1.443
802.52	1.428
802.85	1.407
803.17	1.381
803.50	1.365
803.82	1.342
804.14	1.323
804.47	1.303
804.79	1.280
805.12	1.264
805.44	1.246
805.76	1.226
806.09	1.204
806.41	1.184
806.74	1.167
807.06	1.150
807.38	1.129
807.71	1.109
808.03	1.092
808.36	1.072
808.68	1.060
809.00	1.042
809.33	1.021
809.65	1.006
809.97	0.986
810.30	0.970
810.62	0.955
810.94	0.936
811.26	0.920
811.59	0.904
811.91	0.886
812.23	0.872
812.56	0.855
812.88	0.840
813.20	0.826
813.52	0.808
813.85	0.794
814.17	0.779
814.49	0.766
814.81	0.752
815.14	0.739
815.46	0.725
815.78	0.711
816.10	0.696
816.43	0.685
816.75	0.672
817.07	0.660
817.39	0.650
817.71	0.635
818.04	0.625
818.36	0.612
818.68	0.601
819.00	0.590
819.32	0.580
819.65	0.568
819.97	0.559
820.29	0.548
820.61	0.538
820.93	0.528
821.25	0.519
821.57	0.509
821.89	0.497
822.22	0.490
822.54	0.479
822.86	0.472
823.18	0.462
823.50	0.455
823.82	0.446
824.14	0.439
824.46	0.431
824.78	0.423
825.10	0.415
825.42	0.408
825.75	0.400
826.07	0.394
826.39	0.385
826.71	0.379
827.03	0.371
827.35	0.366
827.67	0.360
827.99	0.352
828.31	0.346
828.63	0.339
828.95	0.333
829.27	0.328
829.59	0.323
829.91	0.317
830.23	0.311
830.55	0.305
830.87	0.301
831.19	0.295
831.51	0.290
831.83	0.286
832.14	0.282
832.46	0.276
832.78	0.272
833.10	0.266
833.42	0.262
833.74	0.258
834.06	0.253
834.38	0.250
834.70	0.245
835.02	0.242
835.34	0.238
835.65	0.234
835.97	0.230
836.29	0.227
836.61	0.223
836.93	0.219
837.25	0.217
837.57	0.212
837.88	0.209
838.20	0.207
838.52	0.202
838.84	0.201
839.16	0.198
839.48	0.194
839.79	0.191
840.11	0.188
840.43	0.186
840.75	0.181
841.07	0.181
841.38	0.178
841.70	0.175
842.02	0.172
842.34	0.170
842.65	0.167
842.97	0.164
843.29	0.163
843.61	0.161
843.92	0.158
844.24	0.157
844.56	0.154
844.88	0.152
845.19	0.150
845.51	0.148
845.83	0.145
846.14	0.144
846.46	0.143
846.78	0.141
847.09	0.138
847.41	0.137
847.73	0.136
848.04	0.134
848.36	0.131
848.68	0.129
848.99	0.129
849.31	0.126
849.63	0.125
849.94	0.123
850.26	0.122
850.58	0.122
850.89	0.118
851.21	0.118
851.52	0.116
851.84	0.115
852.16	0.113
852.47	0.113
852.79	0.111
853.10	0.110
853.42	0.108
853.73	0.108
854.05	0.106
854.37	0.105
854.68	0.104
855.00	0.102
855.31	0.102
855.63	0.100
855.94	0.099
856.26	0.098
856.57	0.097
856.89	0.096
857.20	0.095
857.52	0.095
857.83	0.092
858.15	0.091
858.46	0.091
858.78	0.089
859.09	0.089
859.41	0.088
859.72	0.087
860.04	0.085
860.35	0.085
860.66	0.085
860.98	0.082
861.29	0.082
861.61	0.082
861.92	0.081
862.24	0.080
862.55	0.078
862.86	0.078
863.18	0.078
863.49	0.076
863.81	0.075
864.12	0.076
864.43	0.074
864.75	0.074
865.06	0.072
865.37	0.072
865.69	0.071
866.00	0.070
866.31	0.070
866.63	0.069
866.94	0.068
867.25	0.068
867.57	0.068
867.88	0.066
868.19	0.066
868.51	0.065
868.82	0.065
869.13	0.064
869.44	0.062
869.76	0.063
870.07	0.061
870.38	0.061
870.70	0.059
871.01	0.059
871.32	0.060
871.63	0.058
871.95	0.058
872.26	0.056
872.57	0.056
872.88	0.057
873.19	0.055
873.51	0.054
873.82	0.054
874.13	0.053
874.44	0.052
874.75	0.051
875.07	0.052
875.38	0.050
875.69	0.050
876.00	0.049
876.31	0.050
876.62	0.048
876.94	0.048
877.25	0.049
877.56	0.046
877.87	0.046
878.18	0.045
878.49	0.046
878.80	0.044
879.11	0.043
879.43	0.044
879.74	0.043
880.05	0.042
880.36	0.043
880.67	0.041
880.98	0.043
881.29	0.042
881.60	0.039
881.91	0.041
882.22	0.039
882.53	0.039
882.84	0.039
883.15	0.039
883.46	0.037
883.77	0.038
884.08	0.037
884.39	0.037
884.70	0.035
885.01	0.036
885.32	0.036
885.63	0.035
885.94	0.035
886.25	0.035
886.56	0.034
886.87	0.033
887.18	0.033
887.49	0.031
887.80	0.032
888.11	0.032
888.42	0.031
888.73	0.031
889.04	0.031
889.35	0.030
889.66	0.029
889.97	0.029
890.28	0.029
890.59	0.030
890.89	0.028
891.20	0.027
891.51	0.028
891.82	0.026
892.13	0.028
892.44	0.027
892.75	0.027
